index,date,humidity,,,,,,,,,,,,,,
1038,4/11/2016,74.8,,,,,,,,,,,,,,
1039,5/11/2016,73.7,,,,,,,,,,,,,,
1040,6/11/2016,75.4,,,,,,,,,,,,,,
1041,7/11/2016,78.4,,,,,,,,,,,,,,
1042,8/11/2016,71.1,,,,,,,,,,,,,,
1043,9/11/2016,74.8,,,,,,,,,,,,,,
1044,10/11/2016,75.2,,,,,,,,,,,,,,
1045,11/11/2016,79.5,,,,,,,,,,,,,,
1046,12/11/2016,83.4,,,,,,,,,,,,,,
1047,13/11/2016,67,,,,,,,,,,,,,,
1048,14/11/2016,71,,,,,,,,,,,,,,
1049,15/11/2016,67.9,,,,,,,,,,,,,,
1050,16/11/2016,73.2,,,,,,,,,,,,,,
1051,17/11/2016,74.5,,,,,,,,,,,,,,
1052,18/11/2016,74.4,,,,,,,,,,,,,,
1053,19/11/2016,64.5,,,,,,,,,,,,,,
1054,20/11/2016,58.6,,,,,,,,,,,,,,
1055,21/11/2016,58,,,,,,,,,,,,,,
1056,22/11/2016,63.9,,,,,,,,,,,,,,
1057,23/11/2016,75,,,,,,,,,,,,,,
1058,24/11/2016,76.6,,,,,,,,,,,,,,
1059,25/11/2016,74.6,,,,,,,,,,,,,,
1060,26/11/2016,79.2,,,,,,,,,,,,,,
1061,27/11/2016,83.2,,,,,,,,,,,,,,
1062,28/11/2016,73.2,,,,,,,,,,,,,,
1063,29/11/2016,68.1,,,,,,,,,,,,,,
1064,30/11/2016,72.7,,,,,,,,,,,,,,
1065,1/12/2016,72.6,,,,,,,,,,,,,,
1066,2/12/2016,75.9,,,,,,,,,,,,,,
1067,3/12/2016,73.2,,,,,,,,,,,,,,
1068,4/12/2016,75.5,,,,,,,,,,,,,,
1069,5/12/2016,74.7,,,,,,,,,,,,,,
1070,6/12/2016,69,,,,,,,,,,,,,,
1071,7/12/2016,66.4,,,,,,,,,,,,,,
1072,8/12/2016,67.5,,,,,,,,,,,,,,
1073,9/12/2016,67.7,,,,,,,,,,,,,,
1074,10/12/2016,76.2,,,,,,,,,,,,,,
1075,11/12/2016,70.4,,,,,,,,,,,,,,
1076,12/12/2016,65.7,,,,,,,,,,,,,,
1077,13/12/2016,61.8,,,,,,,,,,,,,,
1078,14/12/2016,66,,,,,,,,,,,,,,
1079,15/12/2016,68.2,,,,,,,,,,,,,,
1080,16/12/2016,76.5,,,,,,,,,,,,,,
1081,17/12/2016,77.9,,,,,,,,,,,,,,
1082,18/12/2016,71.8,,,,,,,,,,,,,,
1083,19/12/2016,71.6,,,,,,,,,,,,,,
1084,20/12/2016,75.4,,,,,,,,,,,,,,
1085,21/12/2016,76.1,,,,,,,,,,,,,,
1086,22/12/2016,79.5,,,,,,,,,,,,,,
1087,23/12/2016,73.6,,,,,,,,,,,,,,
1088,24/12/2016,82.1,,,,,,,,,,,,,,
1089,25/12/2016,81.1,,,,,,,,,,,,,,
1090,26/12/2016,80.7,,,,,,,,,,,,,,
1091,27/12/2016,76.4,,,,,,,,,,,,,,
1092,28/12/2016,82.8,,,,,,,,,,,,,,
1093,29/12/2016,82.7,,,,,,,,,,,,,,
1094,30/12/2016,83,,,,,,,,,,,,,,
1095,31/12/2016,80,,,,,,,,,,,,,,
1096,1/1/2017,76.1,,,,,,,,,,,,,,
1097,2/1/2017,77.8,,,,,,,,,,,,,,
1098,3/1/2017,75.6,,,,,,,,,,,,,,
1099,4/1/2017,75.7,,,,,,,,,,,,,,
1100,5/1/2017,84.3,,,,,,,,,,,,,,
1101,6/1/2017,82,,,,,,,,,,,,,,
1102,7/1/2017,84.3,,,,,,,,,,,,,,
1103,8/1/2017,81.8,,,,,,,,,,,,,,
1104,9/1/2017,83.5,,,,,,,,,,,,,,
1105,10/1/2017,83.1,,,,,,,,,,,,,,
1106,11/1/2017,82.3,,,,,,,,,,,,,,
1107,12/1/2017,81.5,,,,,,,,,,,,,,
1108,13/1/2017,86.4,,,,,,,,,,,,,,
1109,14/1/2017,81.7,,,,,,,,,,,,,,
1110,15/1/2017,81.3,,,,,,,,,,,,,,
1111,16/1/2017,80.7,,,,,,,,,,,,,,
1112,17/1/2017,81.1,,,,,,,,,,,,,,
1113,18/1/2017,85.3,,,,,,,,,,,,,,
1114,19/1/2017,81.8,,,,,,,,,,,,,,
1115,20/1/2017,72.4,,,,,,,,,,,,,,
1116,21/1/2017,79.2,,,,,,,,,,,,,,
1117,22/1/2017,78,,,,,,,,,,,,,,
1118,23/1/2017,80.8,,,,,,,,,,,,,,
1119,24/1/2017,81.7,,,,,,,,,,,,,,
1120,25/1/2017,76.7,,,,,,,,,,,,,,
1121,26/1/2017,75,,,,,,,,,,,,,,
1122,27/1/2017,74.5,,,,,,,,,,,,,,
1123,28/1/2017,76.5,,,,,,,,,,,,,,
1124,29/1/2017,79.1,,,,,,,,,,,,,,
1125,30/1/2017,78.9,,,,,,,,,,,,,,
1126,31/1/2017,80.1,,,,,,,,,,,,,,
1127,1/2/2017,81.1,,,,,,,,,,,,,,
1128,2/2/2017,85.8,,,,,,,,,,,,,,
1129,3/2/2017,75.7,,,,,,,,,,,,,,
1130,4/2/2017,75,,,,,,,,,,,,,,
1131,5/2/2017,72.3,,,,,,,,,,,,,,
1132,6/2/2017,72.7,,,,,,,,,,,,,,
1133,7/2/2017,78.3,,,,,,,,,,,,,,
1134,8/2/2017,83.2,,,,,,,,,,,,,,
1135,9/2/2017,74.4,,,,,,,,,,,,,,
1136,10/2/2017,73.3,,,,,,,,,,,,,,
1137,11/2/2017,82.2,,,,,,,,,,,,,,
1138,12/2/2017,78.7,,,,,,,,,,,,,,
1139,13/2/2017,77.7,,,,,,,,,,,,,,
1140,14/2/2017,76.6,,,,,,,,,,,,,,
1141,15/2/2017,77.1,,,,,,,,,,,,,,
1142,16/2/2017,77.3,,,,,,,,,,,,,,
1143,17/2/2017,77.8,,,,,,,,,,,,,,
1144,18/2/2017,80.8,,,,,,,,,,,,,,
1145,19/2/2017,75.7,,,,,,,,,,,,,,
1146,20/2/2017,76.7,,,,,,,,,,,,,,
1147,21/2/2017,74.8,,,,,,,,,,,,,,
1148,22/2/2017,86.9,,,,,,,,,,,,,,
1149,23/2/2017,87.4,,,,,,,,,,,,,,
1150,24/2/2017,87.3,,,,,,,,,,,,,,
1151,25/2/2017,87.9,,,,,,,,,,,,,,
1152,26/2/2017,87.7,,,,,,,,,,,,,,
1153,27/2/2017,85.3,,,,,,,,,,,,,,
1154,28/2/2017,87.1,,,,,,,,,,,,,,
1155,1/3/2017,86.5,,,,,,,,,,,,,,
1156,2/3/2017,86.8,,,,,,,,,,,,,,
1157,3/3/2017,87,,,,,,,,,,,,,,
1158,4/3/2017,87.2,,,,,,,,,,,,,,
1159,5/3/2017,85.4,,,,,,,,,,,,,,
1160,6/3/2017,88.2,,,,,,,,,,,,,,
1161,7/3/2017,87.9,,,,,,,,,,,,,,
1162,8/3/2017,89.1,,,,,,,,,,,,,,
1163,9/3/2017,77.8,,,,,,,,,,,,,,
1164,10/3/2017,70.7,,,,,,,,,,,,,,
1165,11/3/2017,75.8,,,,,,,,,,,,,,
1166,12/3/2017,76.9,,,,,,,,,,,,,,
1167,13/3/2017,82,,,,,,,,,,,,,,
1168,14/3/2017,83.5,,,,,,,,,,,,,,
1169,15/3/2017,77.8,,,,,,,,,,,,,,
1170,16/3/2017,84.5,,,,,,,,,,,,,,
1171,17/3/2017,83.1,,,,,,,,,,,,,,
1172,18/3/2017,81.3,,,,,,,,,,,,,,
1173,19/3/2017,80.7,,,,,,,,,,,,,,
1174,20/3/2017,75.4,,,,,,,,,,,,,,
1175,21/3/2017,77.4,,,,,,,,,,,,,,
1176,22/3/2017,80.3,,,,,,,,,,,,,,
1177,23/3/2017,78.6,,,,,,,,,,,,,,
1178,24/3/2017,83.3,,,,,,,,,,,,,,
1179,25/3/2017,84.3,,,,,,,,,,,,,,
1180,26/3/2017,82.6,,,,,,,,,,,,,,
1181,27/3/2017,87.4,,,,,,,,,,,,,,
1182,28/3/2017,86,,,,,,,,,,,,,,
1183,29/3/2017,88.2,,,,,,,,,,,,,,
1184,30/3/2017,86.9,,,,,,,,,,,,,,
1185,31/3/2017,79.9,,,,,,,,,,,,,,
1186,1/4/2017,81.4,,,,,,,,,,,,,,
1187,2/4/2017,73.3,,,,,,,,,,,,,,
1188,3/4/2017,69.5,,,,,,,,,,,,,,
1189,4/4/2017,70.3,,,,,,,,,,,,,,
1190,5/4/2017,78.1,,,,,,,,,,,,,,
1191,6/4/2017,88.3,,,,,,,,,,,,,,
1192,7/4/2017,86.5,,,,,,,,,,,,,,
1193,8/4/2017,81.5,,,,,,,,,,,,,,
1194,9/4/2017,83.4,,,,,,,,,,,,,,
1195,10/4/2017,83.9,,,,,,,,,,,,,,
1196,11/4/2017,81.2,,,,,,,,,,,,,,
1197,12/4/2017,79.3,,,,,,,,,,,,,,
1198,13/4/2017,82.8,,,,,,,,,,,,,,
1199,14/4/2017,83.3,,,,,,,,,,,,,,
1200,15/4/2017,81,,,,,,,,,,,,,,
1201,16/4/2017,81.8,,,,,,,,,,,,,,
1202,17/4/2017,82,,,,,,,,,,,,,,
1203,18/4/2017,81.3,,,,,,,,,,,,,,
1204,19/4/2017,79.5,,,,,,,,,,,,,,
1205,20/4/2017,71.8,,,,,,,,,,,,,,
1206,21/4/2017,77.7,,,,,,,,,,,,,,
1207,22/4/2017,84.9,,,,,,,,,,,,,,
1208,23/4/2017,81.7,,,,,,,,,,,,,,
1209,24/4/2017,81,,,,,,,,,,,,,,
1210,25/4/2017,80.6,,,,,,,,,,,,,,
1211,26/4/2017,84.6,,,,,,,,,,,,,,
1212,27/4/2017,89,,,,,,,,,,,,,,
1213,28/4/2017,87.7,,,,,,,,,,,,,,
1214,29/4/2017,83.6,,,,,,,,,,,,,,
1215,30/4/2017,83.5,,,,,,,,,,,,,,
1216,1/5/2017,75.4,,,,,,,,,,,,,,
1217,2/5/2017,83.1,,,,,,,,,,,,,,
1218,3/5/2017,81.7,,,,,,,,,,,,,,
1219,4/5/2017,79.6,,,,,,,,,,,,,,
1220,5/5/2017,80.1,,,,,,,,,,,,,,
1221,6/5/2017,67.9,,,,,,,,,,,,,,
1222,7/5/2017,69.2,,,,,,,,,,,,,,
1223,8/5/2017,72.2,,,,,,,,,,,,,,
1224,9/5/2017,86.2,,,,,,,,,,,,,,
1225,10/5/2017,80.5,,,,,,,,,,,,,,
1226,11/5/2017,86.6,,,,,,,,,,,,,,
1227,12/5/2017,88.6,,,,,,,,,,,,,,
1228,13/5/2017,88.1,,,,,,,,,,,,,,
1229,14/5/2017,86.7,,,,,,,,,,,,,,
1230,15/5/2017,86.6,,,,,,,,,,,,,,
1231,16/5/2017,77,,,,,,,,,,,,,,
1232,17/5/2017,72.9,,,,,,,,,,,,,,
1233,18/5/2017,70.4,,,,,,,,,,,,,,
1234,19/5/2017,71.4,,,,,,,,,,,,,,
1235,20/5/2017,85.6,,,,,,,,,,,,,,
1236,21/5/2017,87,,,,,,,,,,,,,,
1237,22/5/2017,86.3,,,,,,,,,,,,,,
1238,23/5/2017,88.2,,,,,,,,,,,,,,
1239,24/5/2017,87.8,,,,,,,,,,,,,,
1240,25/5/2017,86.1,,,,,,,,,,,,,,
1241,26/5/2017,85,,,,,,,,,,,,,,
1242,27/5/2017,84.7,,,,,,,,,,,,,,
1243,28/5/2017,81.1,,,,,,,,,,,,,,
1244,29/5/2017,72.9,,,,,,,,,,,,,,
1245,30/5/2017,77.6,,,,,,,,,,,,,,
1246,31/5/2017,70.9,,,,,,,,,,,,,,
1247,1/6/2017,66.4,,,,,,,,,,,,,,
1248,2/6/2017,74.9,,,,,,,,,,,,,,
1249,3/6/2017,78.9,,,,,,,,,,,,,,
1250,4/6/2017,74.1,,,,,,,,,,,,,,
1251,5/6/2017,71.7,,,,,,,,,,,,,,
1252,6/6/2017,66.8,,,,,,,,,,,,,,
1253,7/6/2017,66.8,,,,,,,,,,,,,,
1254,8/6/2017,67.4,,,,,,,,,,,,,,
1255,9/6/2017,69.9,,,,,,,,,,,,,,
1256,10/6/2017,69.9,,,,,,,,,,,,,,
1257,11/6/2017,69.2,,,,,,,,,,,,,,
1258,12/6/2017,67.3,,,,,,,,,,,,,,
1259,13/6/2017,76.2,,,,,,,,,,,,,,
1260,14/6/2017,78.7,,,,,,,,,,,,,,
1261,15/6/2017,75.3,,,,,,,,,,,,,,
1262,16/6/2017,69.5,,,,,,,,,,,,,,
1263,17/6/2017,75.2,,,,,,,,,,,,,,
1264,18/6/2017,77.7,,,,,,,,,,,,,,
1265,19/6/2017,82.4,,,,,,,,,,,,,,
1266,20/6/2017,86.2,,,,,,,,,,,,,,
1267,21/6/2017,82.3,,,,,,,,,,,,,,
1268,22/6/2017,74.3,,,,,,,,,,,,,,
1269,23/6/2017,76.2,,,,,,,,,,,,,,
1270,24/6/2017,74.8,,,,,,,,,,,,,,
1271,25/6/2017,73,,,,,,,,,,,,,,
1272,26/6/2017,77.4,,,,,,,,,,,,,,
1273,27/6/2017,71.8,,,,,,,,,,,,,,
1274,28/6/2017,80.4,,,,,,,,,,,,,,
1275,29/6/2017,79.4,,,,,,,,,,,,,,
1276,30/6/2017,74.9,,,,,,,,,,,,,,
1277,1/7/2017,86.8,,,,,,,,,,,,,,
1278,2/7/2017,89.5,,,,,,,,,,,,,,
1279,3/7/2017,86.8,,,,,,,,,,,,,,
1280,4/7/2017,86.6,,,,,,,,,,,,,,
1281,5/7/2017,84.7,,,,,,,,,,,,,,
1282,6/7/2017,87.5,,,,,,,,,,,,,,
1283,7/7/2017,83.2,,,,,,,,,,,,,,
1284,8/7/2017,73.7,,,,,,,,,,,,,,
1285,9/7/2017,73.9,,,,,,,,,,,,,,
1286,10/7/2017,85,,,,,,,,,,,,,,
1287,11/7/2017,87.8,,,,,,,,,,,,,,
1288,12/7/2017,82.6,,,,,,,,,,,,,,
1289,13/7/2017,77.4,,,,,,,,,,,,,,
1290,14/7/2017,77,,,,,,,,,,,,,,
1291,15/7/2017,76.5,,,,,,,,,,,,,,
1292,16/7/2017,76,,,,,,,,,,,,,,
1293,17/7/2017,61.8,,,,,,,,,,,,,,
1294,18/7/2017,66.6,,,,,,,,,,,,,,
1295,19/7/2017,82.1,,,,,,,,,,,,,,
1296,20/7/2017,86.9,,,,,,,,,,,,,,
1297,21/7/2017,80.2,,,,,,,,,,,,,,
1298,22/7/2017,82.6,,,,,,,,,,,,,,
1299,23/7/2017,87.8,,,,,,,,,,,,,,
1300,24/7/2017,85,,,,,,,,,,,,,,
1301,25/7/2017,83.6,,,,,,,,,,,,,,
1302,26/7/2017,76.6,,,,,,,,,,,,,,
1303,27/7/2017,68,,,,,,,,,,,,,,
1304,28/7/2017,70.7,,,,,,,,,,,,,,
1305,29/7/2017,69.4,,,,,,,,,,,,,,
1306,30/7/2017,73.4,,,,,,,,,,,,,,
1307,31/7/2017,74.6,,,,,,,,,,,,,,
1308,1/8/2017,66.4,,,,,,,,,,,,,,
1309,2/8/2017,69.5,,,,,,,,,,,,,,
1310,3/8/2017,68.7,,,,,,,,,,,,,,
1311,4/8/2017,75.3,,,,,,,,,,,,,,
1312,5/8/2017,70.5,,,,,,,,,,,,,,
1313,6/8/2017,64.9,,,,,,,,,,,,,,
1314,7/8/2017,72.5,,,,,,,,,,,,,,
1315,8/8/2017,76,,,,,,,,,,,,,,
1316,9/8/2017,78.7,,,,,,,,,,,,,,
1317,10/8/2017,83.3,,,,,,,,,,,,,,
1318,11/8/2017,80.6,,,,,,,,,,,,,,
1319,12/8/2017,78.6,,,,,,,,,,,,,,
1320,13/8/2017,77.3,,,,,,,,,,,,,,
1321,14/8/2017,70.1,,,,,,,,,,,,,,
1322,15/8/2017,68.2,,,,,,,,,,,,,,
1323,16/8/2017,70.4,,,,,,,,,,,,,,
1324,17/8/2017,75.1,,,,,,,,,,,,,,
1325,18/8/2017,76.8,,,,,,,,,,,,,,
1326,19/8/2017,72.7,,,,,,,,,,,,,,
1327,20/8/2017,69.8,,,,,,,,,,,,,,
1328,21/8/2017,71.3,,,,,,,,,,,,,,
1329,22/8/2017,68.7,,,,,,,,,,,,,,
1330,23/8/2017,73.8,,,,,,,,,,,,,,
1331,24/8/2017,69.9,,,,,,,,,,,,,,
1332,25/8/2017,72.6,,,,,,,,,,,,,,
1333,26/8/2017,83.6,,,,,,,,,,,,,,
1334,27/8/2017,86,,,,,,,,,,,,,,
1335,28/8/2017,84,,,,,,,,,,,,,,
1336,29/8/2017,84.1,,,,,,,,,,,,,,
1337,30/8/2017,73.4,,,,,,,,,,,,,,
1338,31/8/2017,76.3,,,,,,,,,,,,,,
1339,1/9/2017,83.5,,,,,,,,,,,,,,
1340,2/9/2017,82,,,,,,,,,,,,,,
1341,3/9/2017,77.3,,,,,,,,,,,,,,
1342,4/9/2017,79.7,,,,,,,,,,,,,,
1343,5/9/2017,76.8,,,,,,,,,,,,,,
1344,6/9/2017,79.6,,,,,,,,,,,,,,
1345,7/9/2017,79.7,,,,,,,,,,,,,,
1346,8/9/2017,77.7,,,,,,,,,,,,,,
1347,9/9/2017,80.1,,,,,,,,,,,,,,
1348,10/9/2017,71,,,,,,,,,,,,,,
1349,11/9/2017,66.1,,,,,,,,,,,,,,
1350,12/9/2017,65.6,,,,,,,,,,,,,,
1351,13/9/2017,72.8,,,,,,,,,,,,,,
1352,14/9/2017,74.1,,,,,,,,,,,,,,
1353,15/9/2017,83.1,,,,,,,,,,,,,,
1354,16/9/2017,71.4,,,,,,,,,,,,,,
1355,17/9/2017,63.3,,,,,,,,,,,,,,
1356,18/9/2017,63.1,,,,,,,,,,,,,,
1357,19/9/2017,68.1,,,,,,,,,,,,,,
1358,20/9/2017,73.1,,,,,,,,,,,,,,
1359,21/9/2017,80.6,,,,,,,,,,,,,,
1360,22/9/2017,84,,,,,,,,,,,,,,
1361,23/9/2017,85.8,,,,,,,,,,,,,,
1362,24/9/2017,83.8,,,,,,,,,,,,,,
1363,25/9/2017,78.8,,,,,,,,,,,,,,
1364,26/9/2017,81.2,,,,,,,,,,,,,,
1365,27/9/2017,81.5,,,,,,,,,,,,,,
1366,28/9/2017,80.6,,,,,,,,,,,,,,
1367,29/9/2017,81.7,,,,,,,,,,,,,,
1368,30/9/2017,82.7,,,,,,,,,,,,,,
1369,1/10/2017,74.6,,,,,,,,,,,,,,
1370,2/10/2017,79.5,,,,,,,,,,,,,,
1371,3/10/2017,76.5,,,,,,,,,,,,,,
1372,4/10/2017,74.9,,,,,,,,,,,,,,
1373,5/10/2017,83.6,,,,,,,,,,,,,,
1374,6/10/2017,88.6,,,,,,,,,,,,,,
1375,7/10/2017,85.9,,,,,,,,,,,,,,
1376,8/10/2017,85.8,,,,,,,,,,,,,,
1377,9/10/2017,79,,,,,,,,,,,,,,
1378,10/10/2017,77.8,,,,,,,,,,,,,,
1379,11/10/2017,76.5,,,,,,,,,,,,,,
1380,12/10/2017,81,,,,,,,,,,,,,,
1381,13/10/2017,77.5,,,,,,,,,,,,,,
1382,14/10/2017,69.5,,,,,,,,,,,,,,
1383,15/10/2017,70.5,,,,,,,,,,,,,,
1384,16/10/2017,75.2,,,,,,,,,,,,,,
1385,17/10/2017,80.1,,,,,,,,,,,,,,
1386,18/10/2017,82,,,,,,,,,,,,,,
1387,19/10/2017,83.2,,,,,,,,,,,,,,
1388,20/10/2017,85.9,,,,,,,,,,,,,,
1389,21/10/2017,85.1,,,,,,,,,,,,,,
1390,22/10/2017,83.8,,,,,,,,,,,,,,
1391,23/10/2017,85.2,,,,,,,,,,,,,,
1392,24/10/2017,88,,,,,,,,,,,,,,
1393,25/10/2017,84.2,,,,,,,,,,,,,,
1394,26/10/2017,70.8,,,,,,,,,,,,,,
1395,27/10/2017,68.6,,,,,,,,,,,,,,
1396,28/10/2017,61.9,,,,,,,,,,,,,,
1397,29/10/2017,60,,,,,,,,,,,,,,
1398,30/10/2017,66.2,,,,,,,,,,,,,,
1399,31/10/2017,71.5,,,,,,,,,,,,,,
1400,1/11/2017,65.5,,,,,,,,,,,,,,
1401,2/11/2017,61.8,,,,,,,,,,,,,,
1402,3/11/2017,67.9,,,,,,,,,,,,,,
1403,4/11/2017,76.6,,,,,,,,,,,,,,
1404,5/11/2017,75.8,,,,,,,,,,,,,,
1405,6/11/2017,77.2,,,,,,,,,,,,,,
1406,7/11/2017,77.9,,,,,,,,,,,,,,
1407,8/11/2017,74.9,,,,,,,,,,,,,,
1408,9/11/2017,74.6,,,,,,,,,,,,,,
1409,10/11/2017,75.3,,,,,,,,,,,,,,
1410,11/11/2017,74.7,,,,,,,,,,,,,,
1411,12/11/2017,78.5,,,,,,,,,,,,,,
1412,13/11/2017,82.4,,,,,,,,,,,,,,
1413,14/11/2017,71.5,,,,,,,,,,,,,,
1414,15/11/2017,73.5,,,,,,,,,,,,,,
1415,16/11/2017,65.4,,,,,,,,,,,,,,
1416,17/11/2017,70.2,,,,,,,,,,,,,,
1417,18/11/2017,71,,,,,,,,,,,,,,
1418,19/11/2017,77.4,,,,,,,,,,,,,,
1419,20/11/2017,64.5,,,,,,,,,,,,,,
1420,21/11/2017,58.6,,,,,,,,,,,,,,
1421,22/11/2017,61,,,,,,,,,,,,,,
1422,23/11/2017,64.9,,,,,,,,,,,,,,
1423,24/11/2017,74,,,,,,,,,,,,,,
1424,25/11/2017,78.6,,,,,,,,,,,,,,
1425,26/11/2017,75.6,,,,,,,,,,,,,,
1426,27/11/2017,77.2,,,,,,,,,,,,,,
1427,28/11/2017,80.2,,,,,,,,,,,,,,
1428,29/11/2017,70.7,,,,,,,,,,,,,,
1429,30/11/2017,71.6,,,,,,,,,,,,,,
1430,1/12/2017,72.2,,,,,,,,,,,,,,
1431,2/12/2017,72.6,,,,,,,,,,,,,,
1432,3/12/2017,75.9,,,,,,,,,,,,,,
1433,4/12/2017,76.2,,,,,,,,,,,,,,
1434,5/12/2017,77,,,,,,,,,,,,,,
1435,6/12/2017,76.2,,,,,,,,,,,,,,
1436,7/12/2017,72,,,,,,,,,,,,,,
1437,8/12/2017,64.9,,,,,,,,,,,,,,
1438,9/12/2017,67.5,,,,,,,,,,,,,,
1439,10/12/2017,69.7,,,,,,,,,,,,,,
1440,11/12/2017,75.2,,,,,,,,,,,,,,
1441,12/12/2017,66.9,,,,,,,,,,,,,,
1442,13/12/2017,63.2,,,,,,,,,,,,,,
1443,14/12/2017,61.8,,,,,,,,,,,,,,
1444,15/12/2017,65,,,,,,,,,,,,,,
1445,16/12/2017,68.7,,,,,,,,,,,,,,
1446,17/12/2017,75.5,,,,,,,,,,,,,,
1447,18/12/2017,81.9,,,,,,,,,,,,,,
1448,19/12/2017,71.3,,,,,,,,,,,,,,
1449,20/12/2017,71.1,,,,,,,,,,,,,,
1450,21/12/2017,72.9,,,,,,,,,,,,,,
1451,22/12/2017,77.1,,,,,,,,,,,,,,
1452,23/12/2017,77.5,,,,,,,,,,,,,,
1453,24/12/2017,75.6,,,,,,,,,,,,,,
1454,25/12/2017,81.1,,,,,,,,,,,,,,
1455,26/12/2017,81.6,,,,,,,,,,,,,,
1456,27/12/2017,80.2,,,,,,,,,,,,,,
1457,28/12/2017,77.9,,,,,,,,,,,,,,
1458,29/12/2017,81.8,,,,,,,,,,,,,,
1459,30/12/2017,82.7,,,,,,,,,,,,,,
1460,31/12/2017,82,,,,,,,,,,,,,,
1461,1/1/2018,72.6,,,,,,,,,,,,,,
1462,2/1/2018,76.8,,,,,,,,,,,,,,
1463,3/1/2018,71.6,,,,,,,,,,,,,,
1464,4/1/2018,75.7,,,,,,,,,,,,,,
1465,5/1/2018,86.3,,,,,,,,,,,,,,
1466,6/1/2018,84,,,,,,,,,,,,,,
1467,7/1/2018,85.8,,,,,,,,,,,,,,
1468,8/1/2018,82.8,,,,,,,,,,,,,,
1469,9/1/2018,82.5,,,,,,,,,,,,,,
1470,10/1/2018,82.6,,,,,,,,,,,,,,
1471,11/1/2018,84.8,,,,,,,,,,,,,,
1472,12/1/2018,82,,,,,,,,,,,,,,
1473,13/1/2018,86.9,,,,,,,,,,,,,,
1474,14/1/2018,83.7,,,,,,,,,,,,,,
1475,15/1/2018,77.3,,,,,,,,,,,,,,
1476,16/1/2018,82.7,,,,,,,,,,,,,,
1477,17/1/2018,85.1,,,,,,,,,,,,,,
1478,18/1/2018,86.8,,,,,,,,,,,,,,
1479,19/1/2018,83.3,,,,,,,,,,,,,,
1480,20/1/2018,74.4,,,,,,,,,,,,,,
1481,21/1/2018,79.2,,,,,,,,,,,,,,
1482,22/1/2018,77,,,,,,,,,,,,,,
1483,23/1/2018,80.8,,,,,,,,,,,,,,
1484,24/1/2018,79.2,,,,,,,,,,,,,,
1485,25/1/2018,79.7,,,,,,,,,,,,,,
1486,26/1/2018,72,,,,,,,,,,,,,,
1487,27/1/2018,78.5,,,,,,,,,,,,,,
1488,28/1/2018,74.5,,,,,,,,,,,,,,
1489,29/1/2018,79.6,,,,,,,,,,,,,,
1490,30/1/2018,79.4,,,,,,,,,,,,,,
1491,31/1/2018,83.1,,,,,,,,,,,,,,
1492,1/2/2018,81.1,,,,,,,,,,,,,,
1493,2/2/2018,84.3,,,,,,,,,,,,,,
1494,3/2/2018,78.7,,,,,,,,,,,,,,
1495,4/2/2018,73,,,,,,,,,,,,,,
1496,5/2/2018,71.3,,,,,,,,,,,,,,
1497,6/2/2018,71.7,,,,,,,,,,,,,,
1498,7/2/2018,77.3,,,,,,,,,,,,,,
1499,8/2/2018,80.2,,,,,,,,,,,,,,
1500,9/2/2018,72.9,,,,,,,,,,,,,,
1501,10/2/2018,71.3,,,,,,,,,,,,,,
1502,11/2/2018,83.2,,,,,,,,,,,,,,
1503,12/2/2018,78.2,,,,,,,,,,,,,,
1504,13/2/2018,79.2,,,,,,,,,,,,,,
1505,14/2/2018,77.1,,,,,,,,,,,,,,
1506,15/2/2018,74.6,,,,,,,,,,,,,,
1507,16/2/2018,77.3,,,,,,,,,,,,,,
1508,17/2/2018,78.3,,,,,,,,,,,,,,
1509,18/2/2018,81.8,,,,,,,,,,,,,,
1510,19/2/2018,73.7,,,,,,,,,,,,,,
1511,20/2/2018,77.2,,,,,,,,,,,,,,
1512,21/2/2018,74.3,,,,,,,,,,,,,,
1513,22/2/2018,86.4,,,,,,,,,,,,,,
1514,23/2/2018,85.9,,,,,,,,,,,,,,
1515,24/2/2018,88.3,,,,,,,,,,,,,,
1516,25/2/2018,90.4,,,,,,,,,,,,,,
1517,26/2/2018,87.7,,,,,,,,,,,,,,
1518,27/2/2018,88.3,,,,,,,,,,,,,,
1519,28/2/2018,83.6,,,,,,,,,,,,,,
1520,1/3/2018,90,,,,,,,,,,,,,,
1521,2/3/2018,85.8,,,,,,,,,,,,,,
1522,3/3/2018,87,,,,,,,,,,,,,,
1523,4/3/2018,87.7,,,,,,,,,,,,,,
1524,5/3/2018,84.4,,,,,,,,,,,,,,
1525,6/3/2018,89.2,,,,,,,,,,,,,,
1526,7/3/2018,85.4,,,,,,,,,,,,,,
1527,8/3/2018,88.6,,,,,,,,,,,,,,
1528,9/3/2018,77.8,,,,,,,,,,,,,,
1529,10/3/2018,71.7,,,,,,,,,,,,,,
1530,11/3/2018,72.3,,,,,,,,,,,,,,
1531,12/3/2018,81.4,,,,,,,,,,,,,,
1532,13/3/2018,83,,,,,,,,,,,,,,
1533,14/3/2018,86,,,,,,,,,,,,,,
1534,15/3/2018,76.8,,,,,,,,,,,,,,
1535,16/3/2018,84,,,,,,,,,,,,,,
1536,17/3/2018,85.1,,,,,,,,,,,,,,
1537,18/3/2018,81.3,,,,,,,,,,,,,,
1538,19/3/2018,80.7,,,,,,,,,,,,,,
1539,20/3/2018,79.4,,,,,,,,,,,,,,
1540,21/3/2018,74.4,,,,,,,,,,,,,,
